ts_recv,instrument_id,raw_symbol,underlying,instrument_class,expiration,strike_price
2025-09-22 10:30:01.687002254+00:00,16778140,AAPL  260417C00220000,AAPL,C,2026-04-17,220.0
2025-09-22 10:30:01.689868779+00:00,16778144,AAPL  260417C00175000,AAPL,C,2026-04-17,175.0
2025-09-22 10:30:01.697015198+00:00,16778147,AAPL  260417P00285000,AAPL,P,2026-04-17,285.0
2025-09-22 10:30:01.699887713+00:00,16778151,AAPL  260417P00245000,AAPL,P,2026-04-17,245.0
2025-09-22 10:30:01.699897792+00:00,16778152,AAPL  260417P00270000,AAPL,P,2026-04-17,270.0
2025-09-22 10:30:01.734938072+00:00,33555409,AAPL  250926P00245000,AAPL,P,2025-09-26,245.0
2025-09-22 10:30:01.734948005+00:00,33555410,AAPL  250926C00210000,AAPL,C,2025-09-26,210.0
2025-09-22 10:30:01.744961401+00:00,33555417,AAPL  250926P00150000,AAPL,P,2025-09-26,150.0
2025-09-22 10:30:01.751838907+00:00,33555422,AAPL  250926C00270000,AAPL,C,2025-09-26,270.0
2025-09-22 10:30:01.752314329+00:00,33555423,AAPL  250926P00230000,AAPL,P,2025-09-26,230.0
2025-09-22 10:30:01.752324674+00:00,33555424,AAPL  250926C00195000,AAPL,C,2025-09-26,195.0
2025-09-22 10:30:01.755071075+00:00,33555427,AAPL  250926P00215000,AAPL,P,2025-09-26,215.0
2025-09-22 10:30:01.755080942+00:00,33555428,AAPL  250926C00180000,AAPL,C,2025-09-26,180.0
2025-09-22 10:30:01.761851959+00:00,33555429,AAPL  250926C00165000,AAPL,C,2025-09-26,165.0
2025-09-22 10:30:01.798657608+00:00,16778229,AAPL  260417P00125000,AAPL,P,2026-04-17,125.0
2025-09-22 10:30:01.838758836+00:00,16778262,AAPL  251003C00155000,AAPL,C,2025-10-03,155.0
2025-09-22 10:30:01.842036341+00:00,16778266,AAPL  251003C00225000,AAPL,C,2025-10-03,225.0
2025-09-22 10:30:01.848772847+00:00,16778269,AAPL  251003C00200000,AAPL,C,2025-10-03,200.0
2025-09-22 10:30:01.848778131+00:00,16778270,AAPL  251003C00205000,AAPL,C,2025-10-03,205.0
2025-09-22 10:30:01.852050768+00:00,16778273,AAPL  251003P00220000,AAPL,P,2025-10-03,220.0
2025-09-22 10:30:01.852097718+00:00,33555502,AAPL  250926C00130000,AAPL,C,2025-09-26,130.0
2025-09-22 10:30:01.852557856+00:00,33555503,AAPL  250926C00310000,AAPL,C,2025-09-26,310.0
2025-09-22 10:30:01.855309625+00:00,33555507,AAPL  250926C00295000,AAPL,C,2025-09-26,295.0
2025-09-22 10:30:01.870288943+00:00,16778287,AAPL  260417C00340000,AAPL,C,2026-04-17,340.0
2025-09-22 10:30:01.907547618+00:00,16778316,AAPL  251003C00170000,AAPL,C,2025-10-03,170.0
2025-09-22 10:30:01.917566830+00:00,16778323,AAPL  251003C00270000,AAPL,C,2025-10-03,270.0
2025-09-22 10:30:01.920408584+00:00,16778327,AAPL  251003C00185000,AAPL,C,2025-10-03,185.0
2025-09-22 10:30:01.920414535+00:00,16778328,AAPL  251003P00255000,AAPL,P,2025-10-03,255.0
2025-09-22 10:30:01.925422640+00:00,33555561,AAPL  251010C00220000,AAPL,C,2025-10-10,220.0
2025-09-22 10:30:01.925432235+00:00,33555562,AAPL  251010P00245000,AAPL,P,2025-10-10,245.0
2025-09-22 10:30:01.932769890+00:00,33555568,AAPL  251010C00170000,AAPL,C,2025-10-10,170.0
2025-09-22 10:30:01.935511413+00:00,33555572,AAPL  251010C00190000,AAPL,C,2025-10-10,190.0
2025-09-22 10:30:01.938988346+00:00,16778341,AAPL  251003P00110000,AAPL,P,2025-10-03,110.0
2025-09-22 10:30:01.942312019+00:00,33555573,AAPL  251010C00205000,AAPL,C,2025-10-10,205.0
2025-09-22 10:30:01.942323689+00:00,33555574,AAPL  251010P00260000,AAPL,P,2025-10-10,260.0
2025-09-22 10:30:01.942334838+00:00,16778345,AAPL  251003C00310000,AAPL,C,2025-10-03,310.0
2025-09-22 10:30:01.942789+00:00,33555575,AAPL  251010C00295000,AAPL,C,2025-10-10,295.0
2025-09-22 10:30:01.942798765+00:00,33555576,AAPL  251010P00230000,AAPL,P,2025-10-10,230.0
2025-09-22 10:30:01.945519327+00:00,33555579,AAPL  251010C00275000,AAPL,C,2025-10-10,275.0
2025-09-22 10:30:02.009155117+00:00,16778398,AAPL  251031P00285000,AAPL,P,2025-10-31,285.0
2025-09-22 10:30:02.010623732+00:00,16778399,AAPL  251003C00145000,AAPL,C,2025-10-03,145.0
2025-09-22 10:30:02.012557819+00:00,16778402,AAPL  251031P00190000,AAPL,P,2025-10-31,190.0
2025-09-22 10:30:02.019168663+00:00,16778405,AAPL  251031P00255000,AAPL,P,2025-10-31,255.0
2025-09-22 10:30:02.022571123+00:00,16778409,AAPL  251031P00240000,AAPL,P,2025-10-31,240.0
2025-09-22 10:30:02.025681896+00:00,33555642,AAPL  251024P00240000,AAPL,P,2025-10-24,240.0
2025-09-22 10:30:02.035694436+00:00,33555649,AAPL  251024C00200000,AAPL,C,2025-10-24,200.0
2025-09-22 10:30:02.035706041+00:00,33555650,AAPL  251024P00250000,AAPL,P,2025-10-24,250.0
2025-09-22 10:30:02.043047780+00:00,33555656,AAPL  251024P00225000,AAPL,P,2025-10-24,225.0
2025-09-22 10:30:02.045774651+00:00,33555660,AAPL  251024C00295000,AAPL,C,2025-10-24,295.0
2025-09-22 10:30:02.052594679+00:00,33555661,AAPL  251024C00215000,AAPL,C,2025-10-24,215.0
2025-09-22 10:30:02.052605731+00:00,33555662,AAPL  251024P00265000,AAPL,P,2025-10-24,265.0
2025-09-22 10:30:02.053060817+00:00,33555663,AAPL  251024C00185000,AAPL,C,2025-10-24,185.0
2025-09-22 10:30:02.055788014+00:00,33555667,AAPL  251024C00285000,AAPL,C,2025-10-24,285.0
2025-09-22 10:30:02.077974997+00:00,16778452,AAPL  251031P00280000,AAPL,P,2025-10-31,280.0
2025-09-22 10:30:02.079318174+00:00,16778454,AAPL  251031C00310000,AAPL,C,2025-10-31,310.0
2025-09-22 10:30:02.087986942+00:00,16778459,AAPL  251031P00225000,AAPL,P,2025-10-31,225.0
2025-09-22 10:30:02.090814583+00:00,16778463,AAPL  251031C00265000,AAPL,C,2025-10-31,265.0
2025-09-22 10:30:02.090824472+00:00,16778464,AAPL  251031P00210000,AAPL,P,2025-10-31,210.0
2025-09-22 10:30:02.109384352+00:00,16778478,AAPL  251003C00217500,AAPL,C,2025-10-03,217.5
2025-09-22 10:30:02.112867428+00:00,16778482,AAPL  251003C00222500,AAPL,C,2025-10-03,222.5
2025-09-22 10:30:02.115891034+00:00,33555713,AAPL  251010P00150000,AAPL,P,2025-10-10,150.0
2025-09-22 10:30:02.119402759+00:00,16778485,AAPL  280121P00185000,AAPL,P,2028-01-21,185.0
2025-09-22 10:30:02.119407892+00:00,16778486,AAPL  280121C00260000,AAPL,C,2028-01-21,260.0
2025-09-22 10:30:02.122895951+00:00,16778490,AAPL  280121C00290000,AAPL,C,2028-01-21,290.0
2025-09-22 10:30:02.125965916+00:00,33555724,AAPL  251024P00160000,AAPL,P,2025-10-24,160.0
2025-09-22 10:30:02.132801491+00:00,33555725,AAPL  251024P00135000,AAPL,P,2025-10-24,135.0
2025-09-22 10:30:02.133263071+00:00,33555727,AAPL  251010P00125000,AAPL,P,2025-10-10,125.0
2025-09-22 10:30:02.145969142+00:00,33555737,AAPL  250926C00242500,AAPL,C,2025-09-26,242.5
2025-09-22 10:30:02.150967828+00:00,16778512,AAPL  251031C00300000,AAPL,C,2025-10-31,300.0
2025-09-22 10:30:02.162889224+00:00,33555750,AAPL  250926P00257500,AAPL,P,2025-09-26,257.5
2025-09-22 10:30:02.163339593+00:00,33555751,AAPL  250926C00227500,AAPL,C,2025-09-26,227.5
2025-09-22 10:30:02.178228111+00:00,16778532,AAPL  251003C00237500,AAPL,C,2025-10-03,237.5
2025-09-22 10:30:02.181039515+00:00,16778536,AAPL  251003C00252500,AAPL,C,2025-10-03,252.5
2025-09-22 10:30:02.183402725+00:00,33555768,AAPL  250926C00212500,AAPL,C,2025-09-26,212.5
2025-09-22 10:30:02.191059416+00:00,16778543,AAPL  280121P00170000,AAPL,P,2028-01-21,170.0
2025-09-22 10:30:02.191068607+00:00,16778544,AAPL  280121P00250000,AAPL,P,2028-01-21,250.0
2025-09-22 10:30:02.246226609+00:00,33555817,AAPL  260618C00010000,AAPL,C,2026-06-18,10.0
2025-09-22 10:30:02.263137962+00:00,33555829,AAPL  260618P00350000,AAPL,P,2026-06-18,350.0
2025-09-22 10:30:02.266294941+00:00,33555834,AAPL  261218P00390000,AAPL,P,2026-12-18,390.0
2025-09-22 10:30:02.273627724+00:00,33555840,AAPL  260618P00380000,AAPL,P,2026-06-18,380.0
2025-09-22 10:30:02.281288818+00:00,16778616,AAPL  251003C00262500,AAPL,C,2025-10-03,262.5
2025-09-22 10:30:02.293208912+00:00,33555853,AAPL  260320P00300000,AAPL,P,2026-03-20,300.0
2025-09-22 10:30:02.299822350+00:00,16778629,AAPL  270115P00330000,AAPL,P,2027-01-15,330.0
2025-09-22 10:30:02.323747669+00:00,33555879,AAPL  260320P00360000,AAPL,P,2026-03-20,360.0
2025-09-22 10:30:02.333538447+00:00,16778658,AAPL  251219P00360000,AAPL,P,2025-12-19,360.0
2025-09-22 10:30:02.339917814+00:00,16778661,AAPL  251219P00285000,AAPL,P,2025-12-19,285.0
2025-09-22 10:30:02.339928587+00:00,16778662,AAPL  251017P00290000,AAPL,P,2025-10-17,290.0
2025-09-22 10:30:02.349941696+00:00,16778669,AAPL  270617P00330000,AAPL,P,2027-06-17,330.0
2025-09-22 10:30:02.353575335+00:00,16778673,AAPL  270617P00380000,AAPL,P,2027-06-17,380.0
2025-09-22 10:30:02.376557505+00:00,33555922,AAPL  260918P00360000,AAPL,P,2026-09-18,360.0
2025-09-22 10:30:02.381522752+00:00,16778695,AAPL  270115P00420000,AAPL,P,2027-01-15,420.0
2025-09-22 10:30:02.408807404+00:00,16778715,AAPL  251017P00360000,AAPL,P,2025-10-17,360.0
2025-09-22 10:30:02.411604486+00:00,16778720,AAPL  251017P00325000,AAPL,P,2025-10-17,325.0
2025-09-22 10:30:02.418837123+00:00,16778723,AAPL  270617P00430000,AAPL,P,2027-06-17,430.0
2025-09-22 10:30:02.463888599+00:00,16778762,AAPL  271217P00425000,AAPL,P,2027-12-17,425.0
2025-09-22 10:30:02.470183715+00:00,16778765,AAPL  271217P00335000,AAPL,P,2027-12-17,335.0
2025-09-22 10:30:02.506839650+00:00,33556026,AAPL  260220P00330000,AAPL,P,2026-02-20,330.0
2025-09-22 10:30:02.524189389+00:00,33556039,AAPL  260220P00370000,AAPL,P,2026-02-20,370.0
2025-09-22 10:30:02.529074127+00:00,16778812,AAPL  271217P00395000,AAPL,P,2027-12-17,395.0
2025-09-22 10:30:02.541864368+00:00,16778823,AAPL  271217P00365000,AAPL,P,2027-12-17,365.0
2025-09-22 10:30:02.650568759+00:00,16778910,AAPL  251121P00315000,AAPL,P,2025-11-21,315.0
2025-09-22 10:30:02.654417992+00:00,16778913,AAPL  251121P00345000,AAPL,P,2025-11-21,345.0
2025-09-22 10:30:02.654438189+00:00,16778914,AAPL  251121P00305000,AAPL,P,2025-11-21,305.0
2025-09-22 10:30:02.710707355+00:00,16778958,AAPL  260515P00025000,AAPL,P,2026-05-15,25.0
2025-09-22 10:30:02.714606300+00:00,16778962,AAPL  260515C00085000,AAPL,C,2026-05-15,85.0
2025-09-22 10:30:02.714629088+00:00,33556191,AAPL  250926P00285000,AAPL,P,2025-09-26,285.0
2025-09-22 10:30:02.719498416+00:00,16778963,AAPL  251121P00335000,AAPL,P,2025-11-21,335.0
2025-09-22 10:30:02.722259245+00:00,16778968,AAPL  251121P00325000,AAPL,P,2025-11-21,325.0
2025-09-22 10:30:02.757401263+00:00,33556226,AAPL  250926P00120000,AAPL,P,2025-09-26,120.0
2025-09-22 10:30:02.774341250+00:00,33556237,AAPL  250926P00320000,AAPL,P,2025-09-26,320.0
2025-09-22 10:30:02.779640655+00:00,16779011,AAPL  260515P00350000,AAPL,P,2026-05-15,350.0
2025-09-22 10:30:02.779651375+00:00,16779012,AAPL  260515C00140000,AAPL,C,2026-05-15,140.0
2025-09-22 10:30:02.782398292+00:00,16779016,AAPL  260515P00040000,AAPL,P,2026-05-15,40.0
2025-09-22 10:30:02.792411205+00:00,16779023,AAPL  260515P00340000,AAPL,P,2026-05-15,340.0
2025-09-22 10:30:02.830978662+00:00,16779054,AAPL  260417C00135000,AAPL,C,2026-04-17,135.0
2025-09-22 10:30:02.902664853+00:00,16779112,AAPL  260417C00130000,AAPL,C,2026-04-17,130.0
2025-09-22 10:30:02.945210329+00:00,33556376,AAPL  251024P00290000,AAPL,P,2025-10-24,290.0
2025-09-22 10:30:03.018048135+00:00,33556434,AAPL  251010P00325000,AAPL,P,2025-10-10,325.0
2025-09-22 10:30:03.025405848+00:00,33556440,AAPL  251024P00325000,AAPL,P,2025-10-24,325.0
2025-09-22 10:30:03.028077680+00:00,33556443,AAPL  251024C00160000,AAPL,C,2025-10-24,160.0
2025-09-22 10:30:03.034988383+00:00,33556445,AAPL  251024C00130000,AAPL,C,2025-10-24,130.0
2025-09-22 10:30:03.035419555+00:00,33556447,AAPL  251010C00155000,AAPL,C,2025-10-10,155.0
2025-09-22 10:30:03.135785409+00:00,16779298,AAPL  251003P00280000,AAPL,P,2025-10-03,280.0
2025-09-22 10:30:03.195983866+00:00,16779346,AAPL  251003P00320000,AAPL,P,2025-10-03,320.0
2025-09-22 10:30:03.198498722+00:00,33556580,AAPL  260116P00055000,AAPL,P,2026-01-16,55.0
2025-09-22 10:30:03.208522194+00:00,33556587,AAPL  260116C00080000,AAPL,C,2026-01-16,80.0
2025-09-22 10:30:03.208527146+00:00,33556588,AAPL  260116P00290000,AAPL,P,2026-01-16,290.0
2025-09-22 10:30:03.215443792+00:00,33556590,AAPL  260116C00105000,AAPL,C,2026-01-16,105.0
2025-09-22 10:30:03.215869794+00:00,33556592,AAPL  260116P00250000,AAPL,P,2026-01-16,250.0
2025-09-22 10:30:03.218525430+00:00,33556594,AAPL  260116P00180000,AAPL,P,2026-01-16,180.0
2025-09-22 10:30:03.218531856+00:00,33556595,AAPL  260116P00310000,AAPL,P,2026-01-16,310.0
2025-09-22 10:30:03.225463246+00:00,33556597,AAPL  260116C00270000,AAPL,C,2026-01-16,270.0
2025-09-22 10:30:03.225472440+00:00,33556598,AAPL  260116C00280000,AAPL,C,2026-01-16,280.0
2025-09-22 10:30:03.225882813+00:00,33556599,AAPL  260116C00115000,AAPL,C,2026-01-16,115.0
2025-09-22 10:30:03.225893542+00:00,33556600,AAPL  260116C00145000,AAPL,C,2026-01-16,145.0
2025-09-22 10:30:03.228554254+00:00,33556602,AAPL  260116P00125000,AAPL,P,2026-01-16,125.0
2025-09-22 10:30:03.228575282+00:00,33556603,AAPL  260116C00130000,AAPL,C,2026-01-16,130.0
2025-09-22 10:30:03.235486414+00:00,33556605,AAPL  260116C00180000,AAPL,C,2026-01-16,180.0
2025-09-22 10:30:03.235496623+00:00,33556606,AAPL  260116P00150000,AAPL,P,2026-01-16,150.0
2025-09-22 10:30:03.235912562+00:00,33556607,AAPL  260116C00200000,AAPL,C,2026-01-16,200.0
2025-09-22 10:30:03.238578918+00:00,33556610,AAPL  260116P00220000,AAPL,P,2026-01-16,220.0
2025-09-22 10:30:03.316341244+00:00,16779442,AAPL  251031C00190000,AAPL,C,2025-10-31,190.0
2025-09-22 10:30:03.378918984+00:00,33556722,AAPL  260618P00255000,AAPL,P,2026-06-18,255.0
2025-09-22 10:30:03.378939218+00:00,33556724,AAPL  260618P00090000,AAPL,P,2026-06-18,90.0
2025-09-22 10:30:03.381085200+00:00,16779492,AAPL  251031C00160000,AAPL,C,2025-10-31,160.0
2025-09-22 10:30:03.388947657+00:00,33556730,AAPL  260618C00080000,AAPL,C,2026-06-18,80.0
2025-09-22 10:30:03.388967817+00:00,33556732,AAPL  260618P00140000,AAPL,P,2026-06-18,140.0
2025-09-22 10:30:03.395889337+00:00,33556733,AAPL  260618P00250000,AAPL,P,2026-06-18,250.0
2025-09-22 10:30:03.395899149+00:00,33556734,AAPL  260618P00270000,AAPL,P,2026-06-18,270.0
2025-09-22 10:30:03.396309646+00:00,33556735,AAPL  260618C00095000,AAPL,C,2026-06-18,95.0
2025-09-22 10:30:03.396320041+00:00,33556736,AAPL  260618P00195000,AAPL,P,2026-06-18,195.0
2025-09-22 10:30:03.398966792+00:00,33556737,AAPL  260618P00180000,AAPL,P,2026-06-18,180.0
2025-09-22 10:30:03.398981453+00:00,33556739,AAPL  260618P00205000,AAPL,P,2026-06-18,205.0
2025-09-22 10:30:03.405912301+00:00,33556741,AAPL  260618P00245000,AAPL,P,2026-06-18,245.0
2025-09-22 10:30:03.405923152+00:00,33556742,AAPL  260618C00130000,AAPL,C,2026-06-18,130.0
2025-09-22 10:30:03.406333496+00:00,33556743,AAPL  260618C00280000,AAPL,C,2026-06-18,280.0
2025-09-22 10:30:03.406348763+00:00,33556744,AAPL  260618P00120000,AAPL,P,2026-06-18,120.0
2025-09-22 10:30:03.406610974+00:00,16779514,AAPL  251031C00120000,AAPL,C,2025-10-31,120.0
2025-09-22 10:30:03.408990502+00:00,33556745,AAPL  260618C00220000,AAPL,C,2026-06-18,220.0
2025-09-22 10:30:03.409000063+00:00,33556746,AAPL  260618C00175000,AAPL,C,2026-06-18,175.0
2025-09-22 10:30:03.415936065+00:00,33556749,AAPL  260618P00125000,AAPL,P,2026-06-18,125.0
2025-09-22 10:30:03.459135663+00:00,33556788,AAPL  261218P00150000,AAPL,P,2026-12-18,150.0
2025-09-22 10:30:03.469144160+00:00,33556794,AAPL  261218C00240000,AAPL,C,2026-12-18,240.0
2025-09-22 10:30:03.469164019+00:00,33556796,AAPL  261218C00115000,AAPL,C,2026-12-18,115.0
2025-09-22 10:30:03.471315645+00:00,16779564,AAPL  251031P00315000,AAPL,P,2025-10-31,315.0
2025-09-22 10:30:03.476095332+00:00,33556798,AAPL  261218C00140000,AAPL,C,2026-12-18,140.0
2025-09-22 10:30:03.476516494+00:00,33556800,AAPL  261218C00200000,AAPL,C,2026-12-18,200.0
2025-09-22 10:30:03.479163053+00:00,33556801,AAPL  261218P00060000,AAPL,P,2026-12-18,60.0
2025-09-22 10:30:03.479178056+00:00,33556803,AAPL  261218P00080000,AAPL,P,2026-12-18,80.0
2025-09-22 10:30:03.486108791+00:00,33556805,AAPL  261218P00100000,AAPL,P,2026-12-18,100.0
2025-09-22 10:30:03.486119292+00:00,33556806,AAPL  261218C00350000,AAPL,C,2026-12-18,350.0
2025-09-22 10:30:03.486535101+00:00,33556807,AAPL  261218P00270000,AAPL,P,2026-12-18,270.0
2025-09-22 10:30:03.486540516+00:00,33556808,AAPL  261218C00135000,AAPL,C,2026-12-18,135.0
2025-09-22 10:30:03.489185976+00:00,33556809,AAPL  261218C00220000,AAPL,C,2026-12-18,220.0
2025-09-22 10:30:03.489206778+00:00,33556811,AAPL  261218P00155000,AAPL,P,2026-12-18,155.0
2025-09-22 10:30:03.496132435+00:00,33556813,AAPL  261218P00185000,AAPL,P,2026-12-18,185.0
2025-09-22 10:30:03.496865510+00:00,16779585,AAPL  280121P00320000,AAPL,P,2028-01-21,320.0
2025-09-22 10:30:03.509233665+00:00,33556825,AAPL  261218C00085000,AAPL,C,2026-12-18,85.0
2025-09-22 10:30:03.519267414+00:00,33556834,AAPL  260116C00015000,AAPL,C,2026-01-16,15.0
2025-09-22 10:30:03.519288312+00:00,33556836,AAPL  260618P00045000,AAPL,P,2026-06-18,45.0
2025-09-22 10:30:03.526645665+00:00,33556840,AAPL  261218P00045000,AAPL,P,2026-12-18,45.0
2025-09-22 10:30:03.529286222+00:00,33556841,AAPL  260116C00330000,AAPL,C,2026-01-16,330.0
2025-09-22 10:30:03.529307750+00:00,33556843,AAPL  260116C00030000,AAPL,C,2026-01-16,30.0
2025-09-22 10:30:03.536243951+00:00,33556845,AAPL  261218C00025000,AAPL,C,2026-12-18,25.0
2025-09-22 10:30:03.536249868+00:00,33556846,AAPL  260618P00020000,AAPL,P,2026-06-18,20.0
2025-09-22 10:30:03.536659837+00:00,33556847,AAPL  261218C00010000,AAPL,C,2026-12-18,10.0
2025-09-22 10:30:03.539315501+00:00,33556849,AAPL  260618P00015000,AAPL,P,2026-06-18,15.0
2025-09-22 10:30:03.556712538+00:00,33556863,AAPL  261218C00440000,AAPL,C,2026-12-18,440.0
2025-09-22 10:30:03.559363102+00:00,33556865,AAPL  261218C00360000,AAPL,C,2026-12-18,360.0
2025-09-22 10:30:03.579433583+00:00,33556884,AAPL  260116C00390000,AAPL,C,2026-01-16,390.0
2025-09-22 10:30:03.599484806+00:00,33556900,AAPL  260320C00125000,AAPL,C,2026-03-20,125.0
2025-09-22 10:30:03.609487694+00:00,33556906,AAPL  260320C00140000,AAPL,C,2026-03-20,140.0
2025-09-22 10:30:03.609509340+00:00,33556908,AAPL  260320C00195000,AAPL,C,2026-03-20,195.0
2025-09-22 10:30:03.616870816+00:00,33556912,AAPL  260320C00180000,AAPL,C,2026-03-20,180.0
2025-09-22 10:30:03.619527786+00:00,33556915,AAPL  260320C00165000,AAPL,C,2026-03-20,165.0
2025-09-22 10:30:03.626464418+00:00,33556917,AAPL  260320C00150000,AAPL,C,2026-03-20,150.0
2025-09-22 10:30:03.626473966+00:00,33556918,AAPL  260320P00250000,AAPL,P,2026-03-20,250.0
2025-09-22 10:30:03.626884993+00:00,33556919,AAPL  260320C00280000,AAPL,C,2026-03-20,280.0
2025-09-22 10:30:03.626894947+00:00,33556920,AAPL  260320P00290000,AAPL,P,2026-03-20,290.0
2025-09-22 10:30:03.629535474+00:00,33556921,AAPL  260320C00230000,AAPL,C,2026-03-20,230.0
2025-09-22 10:30:03.736742194+00:00,33557005,AAPL  260320C00350000,AAPL,C,2026-03-20,350.0
2025-09-22 10:30:03.810002212+00:00,33557067,AAPL  260320C00100000,AAPL,C,2026-03-20,100.0
2025-09-22 10:30:03.827382400+00:00,33557079,AAPL  260320C00105000,AAPL,C,2026-03-20,105.0
2025-09-22 10:30:03.840078358+00:00,33557092,AAPL  260918C00280000,AAPL,C,2026-09-18,280.0
2025-09-22 10:30:03.850082324+00:00,33557098,AAPL  260918C00220000,AAPL,C,2026-09-18,220.0
2025-09-22 10:30:03.850102282+00:00,33557100,AAPL  260918C00160000,AAPL,C,2026-09-18,160.0
2025-09-22 10:30:03.857054159+00:00,33557102,AAPL  260918P00290000,AAPL,P,2026-09-18,290.0
2025-09-22 10:30:03.857470735+00:00,33557104,AAPL  260918C00265000,AAPL,C,2026-09-18,265.0
2025-09-22 10:30:03.860111703+00:00,33557106,AAPL  260918P00100000,AAPL,P,2026-09-18,100.0
2025-09-22 10:30:03.860122389+00:00,33557107,AAPL  260918C00250000,AAPL,C,2026-09-18,250.0
2025-09-22 10:30:03.860131171+00:00,33557108,AAPL  260918C00340000,AAPL,C,2026-09-18,340.0
2025-09-22 10:30:03.867067850+00:00,33557109,AAPL  260918C00235000,AAPL,C,2026-09-18,235.0
2025-09-22 10:30:03.867077913+00:00,33557110,AAPL  260918C00175000,AAPL,C,2026-09-18,175.0
2025-09-22 10:30:03.867483116+00:00,33557111,AAPL  260918C00205000,AAPL,C,2026-09-18,205.0
2025-09-22 10:30:03.867498754+00:00,33557112,AAPL  260918P00145000,AAPL,P,2026-09-18,145.0
2025-09-22 10:30:03.870124264+00:00,33557113,AAPL  260918C00190000,AAPL,C,2026-09-18,190.0
2025-09-22 10:30:03.870140209+00:00,33557115,AAPL  260918P00130000,AAPL,P,2026-09-18,130.0
2025-09-22 10:30:03.877098171+00:00,33557117,AAPL  260918P00115000,AAPL,P,2026-09-18,115.0
2025-09-22 10:30:03.877106751+00:00,33557118,AAPL  260918C00400000,AAPL,C,2026-09-18,400.0
2025-09-22 10:30:03.877512956+00:00,33557119,AAPL  260918P00085000,AAPL,P,2026-09-18,85.0
2025-09-22 10:30:03.880148522+00:00,33557121,AAPL  260918P00060000,AAPL,P,2026-09-18,60.0
2025-09-22 10:30:03.993490623+00:00,16779982,AAPL  251219C00075000,AAPL,C,2025-12-19,75.0
2025-09-22 10:30:03.998311630+00:00,16779986,AAPL  251219C00060000,AAPL,C,2025-12-19,60.0
2025-09-22 10:30:04.003503909+00:00,16779989,AAPL  251219P00140000,AAPL,P,2025-12-19,140.0
2025-09-22 10:30:04.003513770+00:00,16779990,AAPL  251219C00235000,AAPL,C,2025-12-19,235.0
2025-09-22 10:30:04.008324702+00:00,16779993,AAPL  251219P00125000,AAPL,P,2025-12-19,125.0
2025-09-22 10:30:04.008340337+00:00,16779994,AAPL  251219C00220000,AAPL,C,2025-12-19,220.0
2025-09-22 10:30:04.013527321+00:00,16779997,AAPL  251219P00195000,AAPL,P,2025-12-19,195.0
2025-09-22 10:30:04.018359069+00:00,16780001,AAPL  251219C00300000,AAPL,C,2025-12-19,300.0
2025-09-22 10:30:04.033586048+00:00,16780014,AAPL  251219C00020000,AAPL,C,2025-12-19,20.0
2025-09-22 10:30:04.038441668+00:00,16780018,AAPL  251219C00045000,AAPL,C,2025-12-19,45.0
2025-09-22 10:30:04.062730369+00:00,16780036,AAPL  251219P00170000,AAPL,P,2025-12-19,170.0
2025-09-22 10:30:04.065276530+00:00,16780040,AAPL  251219C00090000,AAPL,C,2025-12-19,90.0
2025-09-22 10:30:04.070638229+00:00,33557276,AAPL  260220C00110000,AAPL,C,2026-02-20,110.0
2025-09-22 10:30:04.072748645+00:00,16780043,AAPL  251219P00110000,AAPL,P,2025-12-19,110.0
2025-09-22 10:30:04.072758667+00:00,16780044,AAPL  251219C00190000,AAPL,C,2025-12-19,190.0
2025-09-22 10:30:04.073690814+00:00,16780046,AAPL  270115P00190000,AAPL,P,2027-01-15,190.0
2025-09-22 10:30:04.075295371+00:00,16780047,AAPL  251219P00155000,AAPL,P,2025-12-19,155.0
2025-09-22 10:30:04.075304509+00:00,16780048,AAPL  251219P00095000,AAPL,P,2025-12-19,95.0
2025-09-22 10:30:04.078572793+00:00,16780050,AAPL  270115C00200000,AAPL,C,2027-01-15,200.0
2025-09-22 10:30:04.080632463+00:00,33557282,AAPL  260220P00210000,AAPL,P,2026-02-20,210.0
2025-09-22 10:30:04.080651834+00:00,33557284,AAPL  260220P00270000,AAPL,P,2026-02-20,270.0
2025-09-22 10:30:04.083700572+00:00,16780053,AAPL  270115C00230000,AAPL,C,2027-01-15,230.0
2025-09-22 10:30:04.085318958+00:00,16780055,AAPL  251219C00175000,AAPL,C,2025-12-19,175.0
2025-09-22 10:30:04.087603768+00:00,33557286,AAPL  260220P00135000,AAPL,P,2026-02-20,135.0
